0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
-578.9739,71.48791,12.004967,51.082817,24.48568,15.30329,5.0229907,-1.0935813,-4.9116526,3.48183,-11.867193,-6.235339,-12.523364,-8.439396,-5.4132023,-7.3801584,-6.2064505,-3.17563,-2.8186977,-5.311491,-11.727037,-2.3321688,-9.570544,-6.877133,-0.22585991,-6.6643806,-6.4570503,2.354626,-3.0177917,-3.9835734,-2.6553469,-3.427298,-8.597218,-6.091602,-5.522852,-5.264698,-6.5695257,-7.052714,-6.47549,-2.7149918,0.67381585,0.6630121,0.6955911,0.618233,0.5539916,0.5126423,0.5166681,0.6192319,0.80023617,0.7874236,0.7326445,0.7049682,29.363227292304177,16.07246487363955,16.987540873830405,14.610942996559633,18.252877507831656,20.32098478795246,48.06620325054647,-0.0219540133781134,-0.0234148890877197,-0.0126890726840232,0.0070321659592008,-0.0018703179187323,-0.0111155193126587,0.030452594,arturo
-657.0689086914062,74.44667053222656,5.5611958503723145,30.934999465942383,13.864686012268066,12.706587791442873,8.253873825073242,6.04413652420044,-7.410598278045654,0.6602585911750793,-8.276482582092285,-5.07268762588501,-8.614276885986328,-10.76333713531494,-4.690896034240723,-6.153167247772217,-6.300907135009766,-7.134625434875488,-3.2934603691101074,-2.190416097640991,-9.77243423461914,-4.215972423553467,-2.521355628967285,-4.8880615234375,-5.588244438171387,-1.8435407876968384,-1.8086174726486208,-3.5218584537506104,0.0166055355221033,-1.0672688484191897,-2.5920658111572266,-3.2495040893554688,-3.726270914077759,-4.446431636810303,-4.566386222839356,-2.7468929290771484,-4.678765296936035,-5.1729350090026855,-4.973785877227783,-2.9174182415008545,0.7217901945114136,0.7038959264755249,0.7280333042144775,0.7116164565086365,0.6053431630134583,0.5940029621124268,0.6345387101173401,0.6757136583328247,0.7608800530433655,0.8011654019355774,0.8117379546165466,0.7463500499725342,25.823038739599426,14.490869684871871,15.05702483826096,14.422980433400006,16.655493320158563,17.71312827613931,48.41074540510958,-0.0105819295066636,-0.0006028869557159,-0.0173483396173219,0.0059865437225966,-0.0097012542384204,0.0042230346662109,0.0097482362762093,arturo
-343.0140380859375,101.6292953491211,5.396432399749756,22.74372100830078,5.708980560302734,25.455596923828125,-13.227059364318848,-5.327920913696289,-9.53749656677246,3.565974473953247,-14.5679292678833,2.0575549602508545,-6.757513046264648,-7.7145562171936035,-1.2002549171447754,-2.278731107711792,-4.785798072814941,-7.334014415740967,1.5220447778701782,-9.123557090759276,1.9438908100128167,-5.490096092224121,-0.733869731426239,-6.07211971282959,-2.958382606506348,-4.185708522796631,-5.67438268661499,-2.986362934112549,-5.089094161987305,-2.6417150497436523,-6.012197494506836,-2.8628830909729004,-5.218545913696289,-2.2596564292907715,-5.11741828918457,-2.761261224746704,-3.562451839447021,-2.0628819465637207,-2.26947283744812,-1.6145721673965454,0.6560547351837158,0.5511986613273621,0.5586017370223999,0.6343978047370911,0.6933335065841675,0.67098069190979,0.6573752760887146,0.6547159552574158,0.6264593005180359,0.6601840853691101,0.6681670546531677,0.7229687571525574,20.684795288106407,14.863162470918391,16.924446474057817,14.945201737630804,18.94494854213409,16.73074838249361,45.19746834995529,0.0301522872357645,-0.0395121417234342,0.0761557193689326,0.0141637543096836,-0.0210741724745661,-0.0116892734450283,2.332263708114624,david
-332.5579528808594,104.56169891357422,4.183463096618652,24.287899017333984,-6.28656530380249,31.43449592590332,-9.16624355316162,-1.5172685384750366,-11.981139183044434,2.19044041633606,-15.638738632202148,5.019781112670898,-8.016776084899902,-8.430146217346191,-4.587619304656982,-1.7897398471832275,-2.467393636703491,-10.211304664611816,3.270343542098999,-9.406216621398926,1.272533655166626,-5.497708797454834,0.9626579880714417,-7.247931480407715,-2.08508849143982,-5.538259983062744,-6.1354522705078125,-2.8624815940856934,-6.547147274017334,-1.4693255424499512,-4.986342430114746,-3.177037477493286,-6.188508033752441,-1.7700756788253784,-4.888668060302734,-1.8419055938720703,-4.974772930145264,-2.2817025184631348,-3.2885451316833496,-2.915978193283081,0.570539653301239,0.6037110090255737,0.6575255393981934,0.706750750541687,0.708087146282196,0.6357658505439758,0.5976829528808594,0.5799521207809448,0.6416074633598328,0.6835525035858154,0.6677637696266174,0.6105360984802246,20.95711943426507,14.423463175843336,16.407129194561026,15.06941355566988,18.05793708733813,16.50448968552594,44.65481729999154,-0.0119525854743353,-0.0126682062330866,0.0357308957203144,-0.0031781231770095,0.0093769297816605,-0.022336674844109,1.6173335313796997,david
-374.5556640625,96.48151397705078,6.320160388946533,27.16188240051269,1.963198065757752,26.965389251708984,-14.27696132659912,1.215662121772766,-8.878110885620117,1.3607233762741089,-11.172706604003906,3.3189802169799805,-4.781526565551758,-6.209746837615967,-0.3019839227199554,-3.0028388500213623,-3.4621739387512207,-7.691129684448242,-0.3994849026203155,-8.72141170501709,0.617756724357605,-6.5055012702941895,-2.3022050857543945,-5.235081672668457,-1.5410710573196411,-4.540839672088623,-4.568061828613281,-2.6530795097351074,-5.816926002502441,-1.765697360038757,-4.280751705169678,-2.2010180950164795,-4.11969804763794,-2.315690040588379,-4.167808532714844,-1.7121212482452393,-3.7753536701202393,-1.9312041997909544,-2.280566930770874,-2.017599582672119,0.6727632284164429,0.6680480241775513,0.6547048091888428,0.6368499398231506,0.7002587914466858,0.6672743558883667,0.6099038124084473,0.613132119178772,0.6366428732872009,0.6819416284561157,0.6868472695350647,0.6935275793075562,20.0557464434202,14.858509383869505,16.216423313546876,14.411582982057029,17.79829931646047,16.352526116193296,44.64008814451643,0.0328569968454488,-0.0354983724675858,0.0054289526248598,0.0618160500817778,0.007976114501031,0.0071305648551644,1.464579939842224,david
-341.7852783203125,110.98674774169922,0.4274930357933044,37.15626907348633,5.9766621589660645,34.30137252807617,-11.875959396362305,6.517579555511475,-8.991707801818848,8.856937408447266,-17.95350456237793,6.934659481048584,-4.284854888916016,-6.154259204864502,-2.621448516845703,-1.6775251626968384,-3.482837200164795,-9.812556266784668,0.4467886984348297,-10.51247787475586,3.214694261550904,-10.303915977478027,3.43334436416626,-6.194265842437744,-3.95738697052002,-3.4567644596099854,-4.753138542175293,-3.4890236854553223,-4.241080284118652,-1.2041956186294556,-5.340323925018311,-0.969767928123474,-4.24463415145874,-1.172728419303894,-4.993041038513184,-1.3641624450683594,-4.273273944854736,-1.633812427520752,-3.003623485565185,-3.1690239906311035,0.7004322409629822,0.6748806238174438,0.6095805168151855,0.5517368912696838,0.5691312551498413,0.5404081344604492,0.5601789951324463,0.6345171928405762,0.6431336998939514,0.664700448513031,0.665397584438324,0.7051220536231995,21.834886717065373,14.951195169271626,16.477314433234554,14.406704091075005,18.25097134317373,17.206257386971465,45.3242111592224,0.0501430477998136,0.0499980374834461,0.0007852985054931,-0.0330666961069255,0.0084089117692906,0.0139854411751313,1.3229697942733765,david
-341.0075378417969,114.7817153930664,6.5637969970703125,20.294214248657227,-8.37363338470459,26.90534019470215,-15.09106159210205,1.0897852182388306,-12.942002296447754,3.378265142440796,-15.664844512939451,9.478889465332031,-8.213367462158203,-5.409368991851807,0.2133147120475769,-3.1758124828338623,-3.593287229537964,-11.063326835632324,2.436077833175659,-11.062474250793455,1.200803518295288,-7.572729587554932,-0.7276644110679626,-6.107790470123291,-2.524660587310791,-5.908277988433838,-4.327977180480957,-2.723861694335937,-5.303672790527344,-0.499851793050766,-5.555684566497803,-1.674779772758484,-4.004954814910889,-2.401484251022339,-5.118448257446289,-1.503697395324707,-4.078005313873291,-1.1177963018417358,-2.5127527713775635,-2.189827680587769,0.6287952065467834,0.623295247554779,0.6327382922172546,0.631394624710083,0.6556915044784546,0.6130216717720032,0.5576967597007751,0.5799161195755005,0.6426177620887756,0.7344377040863037,0.7105768322944641,0.6741247773170471,21.12690294830493,14.952967381539906,16.81910986900157,15.677731719311929,18.62367357209593,17.35949261994615,45.335061435685866,0.0511315428385533,-0.0171271184880909,-0.0691207154741283,0.0411787906899302,-0.0166134729334213,0.0148277706345349,1.703682541847229,david
-340.5598449707031,116.9675064086914,4.88368034362793,27.10585021972656,-2.143637657165528,30.43636131286621,-14.760391235351562,0.5465614795684814,-13.390341758728027,-0.2795414924621582,-12.59495735168457,3.118375539779663,-4.0806169509887695,-7.768825054168701,-0.4636576473712921,-2.608273267745972,-2.270457983016968,-8.606025695800781,0.3735702931880951,-8.10750675201416,-0.292677640914917,-7.44849681854248,-0.0243421513587236,-5.0082831382751465,-4.337528228759766,-4.26214075088501,-4.882368087768555,-5.474700927734375,-5.465661525726318,-0.5633984804153442,-6.183072090148926,-1.9389009475708008,-5.0883402824401855,-2.759077310562134,-4.634079933166504,-2.291170597076416,-2.7589430809021,-2.2446534633636475,-1.930655717849732,-1.8452167510986328,0.5961443185806274,0.5823345184326172,0.620168149471283,0.6118988990783691,0.6476688385009766,0.6552973985671997,0.6604761481285095,0.6354329586029053,0.6430044770240784,0.6893120408058167,0.7213514447212219,0.6563886404037476,21.770589498682444,14.724032289426662,17.035820931004963,15.00594034986877,18.068787543063124,16.187764753927844,44.72995710276346,0.0360003510579271,0.00598449467067,0.0449431165503572,-0.0853822689766116,0.0216925846050655,-0.0150074941219569,1.5160503387451172,david
-559.4690551757812,90.54759979248048,-6.410167694091797,24.66744041442871,21.655818939208984,15.17564296722412,7.944205284118652,4.864030838012695,-6.770532608032227,1.4935539960861206,-10.763106346130373,-4.21345853805542,-9.936600685119627,-12.054524421691896,-10.062495231628418,-0.5178444385528564,-3.684727907180786,-8.97591781616211,-5.002480983734131,-0.9778758883476256,-8.041112899780273,-1.2322195768356323,0.3141140341758728,-0.4028902649879455,-5.118677139282227,-4.615973472595215,-7.557000160217285,-0.8532999753952026,-6.167137622833252,-6.009589195251465,-3.4439642429351807,-2.690058708190918,-4.839785575866699,-7.909658908843994,-5.023593425750732,-2.9496424198150635,-7.198458194732666,-6.513753890991211,-4.64652156829834,-2.8405117988586426,0.7808994650840759,0.7409878373146057,0.7568206787109375,0.7457469701766968,0.6948357820510864,0.6724151968955994,0.7024405002593994,0.6462594270706177,0.7574599981307983,0.7902975678443909,0.7644574046134949,0.7241573929786682,28.17089272426601,13.678116527547756,15.704759871114431,14.827330342553363,18.209626344933305,19.14516121940316,46.50575598910936,-0.0281460516564155,-0.0064942358252411,0.0385849216405331,0.0032259740832221,0.0047754967474186,-0.0008827148687688,0.0349083244800567,arturo
-502.68597412109375,100.5554656982422,8.350103378295898,38.48601913452149,8.648416519165039,15.389592170715332,9.960643768310549,-12.047840118408203,-14.394852638244627,2.2685508728027344,-7.343008995056152,5.939760208129883,-16.992128372192383,-20.52727508544922,-0.3583153486251831,-3.123854160308838,-13.597599983215332,-2.380575895309448,-9.377025604248049,-10.72970199584961,-6.787077903747559,2.166269302368164,-4.042741775512695,-0.5227841734886169,-2.869690418243408,-4.6553144454956055,-4.549108505249023,-1.8466311693191528,-9.593591690063477,-7.894404888153076,-3.481325387954712,-8.70831298828125,-4.966110706329346,-4.27570915222168,-10.186732292175291,-5.091078758239746,-7.745354652404785,-4.308395862579346,-5.319784641265869,-1.6653538942337036,0.6733214259147644,0.6608113050460815,0.7027427554130554,0.718924343585968,0.6639614105224609,0.6302923560142517,0.5255599021911621,0.4991874396800995,0.6296681761741638,0.6789360642433167,0.7036826610565186,0.7074729800224304,31.287145511174465,14.586863410395448,17.235259571543843,17.217260019041305,19.299991978938547,21.58489211558943,47.04688796849196,-0.0050671934418044,-0.0070828783931158,0.0511473066031205,-0.0158741492034302,-0.0102662150656966,-0.0073459945418073,0.0713848546147346,arturo
